"did","charge","battery_overload","charging","overload","overdischarge_voltage","battery_full_voltage","load_on","battery_full","over_discharge","pv_voltage","charge_current","load_current","battery_temperature","battery_voltage","load_short","date"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Wed Jan 28 2015 03:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Wed Jan 28 2015 04:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Wed Jan 28 2015 04:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Wed Jan 28 2015 04:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Wed Jan 28 2015 05:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Wed Jan 28 2015 05:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Wed Jan 28 2015 05:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Wed Jan 28 2015 06:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Wed Jan 28 2015 06:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Wed Jan 28 2015 06:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Wed Jan 28 2015 07:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Wed Jan 28 2015 07:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Wed Jan 28 2015 07:40:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Wed Jan 28 2015 08:00:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.825000000000003","15.091111111111113","1","0","0","20.582222222222224","1.1833333333333333","1.1344444444444446","-2.388888888888889","12.157777777777778","0","Wed Jan 28 2015 08:20:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.836666666666668","15.073333333333332","1","0","0","20.090555555555554","1.5038888888888886","1.081111111111111","-1.3888888888888888","12.325555555555557","0","Wed Jan 28 2015 08:40:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.846842105263155","15.049473684210529","1","0","0","19.873157894736845","1.6273684210526316","1.0936842105263158","0","12.417894736842106","0","Wed Jan 28 2015 09:00:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.859444444444446","15.028333333333332","1","0","0","20.029444444444447","2.6161111111111115","1.0333333333333332","1.1666666666666667","12.724444444444444","0","Wed Jan 28 2015 09:20:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.881052631578944","14.988947368421048","1","0","0","19.762631578947367","3.8573684210526302","1.0005263157894735","3.263157894736842","13.031052631578948","0","Wed Jan 28 2015 09:40:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.894210526315788","14.956315789473688","1","0","0","19.71263157894737","4.064736842105264","1.0426315789473684","5.2105263157894735","12.997894736842106","0","Wed Jan 28 2015 10:00:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.911052631578945","14.919473684210528","1","0","0","19.76","6.33","1.0899999999999999","7.2105263157894735","13.325263157894737","0","Wed Jan 28 2015 10:20:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.945","14.857777777777777","1","0","0","18.882222222222225","7.62611111111111","0.94","10.444444444444445","13.545555555555556","0","Wed Jan 28 2015 10:40:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.975263157894735","14.802105263157893","1","0","0","18.949473684210528","7.569473684210524","0.8805263157894735","13.578947368421053","13.499473684210527","0","Wed Jan 28 2015 11:00:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.989999999999998","14.773157894736842","1","0","0","18.93368421052632","7.594736842105262","0.9742105263157895","15.210526315789474","13.518947368421053","0","Wed Jan 28 2015 11:20:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.995789473684212","14.759999999999996","1","0","0","19.267894736842106","7.479473684210527","0.9915789473684209","16","13.526315789473687","0","Wed Jan 28 2015 11:40:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.995789473684212","14.755789473684212","1","0","0","18.783684210526317","7.336842105263156","0.9315789473684211","16.105263157894736","13.556842105263158","0","Wed Jan 28 2015 12:00:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.998947368421051","14.743157894736845","1","0","0","18.973157894736843","6.473684210526317","1.0857894736842106","16.94736842105263","13.461052631578946","0","Wed Jan 28 2015 12:20:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.99888888888889","14.757222222222222","1","0","0","19.604444444444443","6.562777777777777","0.8883333333333332","16","13.509444444444442","0","Wed Jan 28 2015 12:40:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.992631578947371","14.759473684210525","1","0","0","19.270526315789475","6.465263157894737","1.0342105263157895","16","13.556842105263158","0","Wed Jan 28 2015 13:00:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.993684210526316","14.76052631578947","1","0","0","19.059999999999995","6.021052631578947","1.050526315789474","16","13.503157894736843","0","Wed Jan 28 2015 13:20:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.996315789473684","14.758421052631574","1","0","0","19.120526315789476","5.585789473684212","0.9368421052631579","16","13.492105263157892","0","Wed Jan 28 2015 13:40:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.991052631578947","14.768947368421053","1","0","0","19.98105263157895","4.577368421052633","0.9747368421052631","15.473684210526315","13.326842105263157","0","Wed Jan 28 2015 14:00:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.976315789473684","14.79105263157895","1","0","0","20.54684210526316","3.2173684210526314","1.1063157894736841","14.31578947368421","13.042105263157895","0","Wed Jan 28 2015 14:20:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.956842105263158","14.831052631578949","1","0","0","20.302105263157895","1.4505263157894737","1.1263157894736842","12.105263157894736","12.739473684210529","0","Wed Jan 28 2015 14:40:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.927368421052629","14.885263157894734","1","0","0","19.120526315789476","0.4863157894736842","1.1594736842105262","9.157894736842104","12.492105263157898","0","Wed Jan 28 2015 15:00:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.90277777777778","14.934999999999999","1","0","0","16.97666666666667","0.2805555555555555","1.1811111111111112","6.5","12.427222222222222","0","Wed Jan 28 2015 15:20:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.888421052631578","14.966315789473688","1","0","0","15.096842105263159","0.22210526315789478","1.1752631578947366","4.631578947368421","12.415789473684212","0","Wed Jan 28 2015 15:40:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.875263157894736","14.992105263157896","1","0","0","13.802105263157893","0.13578947368421054","1.1205263157894736","3.3157894736842106","12.354736842105263","0","Wed Jan 28 2015 16:00:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.867894736842105","15.01157894736842","1","0","0","15.091578947368422","0.07842105263157897","1.0147368421052632","2.0526315789473686","12.337894736842106","0","Wed Jan 28 2015 16:20:00 GMT-0500 (EST)"
tidbase4,"null","0","1","0","10.864736842105266","15.017368421052629","1","0","0","16.094210526315784","0.026315789473684216","1.0857894736842102","1.736842105263158","12.296842105263162","0","Wed Jan 28 2015 16:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0.3157894736842105","0","10.847894736842104","15.047368421052633","1","0","0","8.926842105263157","0.003157894736842105","1.086842105263158","0.10526315789473684","12.286315789473685","0","Wed Jan 28 2015 17:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.83444444444445","15.07666666666667","1","0","0","0.35000000000000014","0","1.0655555555555556","-1.6111111111111112","12.26","0","Wed Jan 28 2015 17:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.829473684210528","15.088947368421058","1","0","0","0.14736842105263154","0","1.0610526315789475","-2.263157894736842","12.245263157894739","0","Wed Jan 28 2015 17:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.820526315789474","15.105789473684206","1","0","0","0.12894736842105264","0","1.0426315789473684","-3.210526315789474","12.221052631578951","0","Wed Jan 28 2015 18:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.810526315789476","15.120526315789474","1","0","0","0.13684210526315788","0","1.1221052631578947","-4","12.193684210526314","0","Wed Jan 28 2015 18:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.806842105263163","15.128947368421048","1","0","0","0.14473684210526316","0","1.122105263157895","-4.368421052631579","12.187894736842104","0","Wed Jan 28 2015 18:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.801111111111114","15.139999999999993","1","0","0","0.14444444444444443","0","1.096111111111111","-5","12.179999999999996","0","Wed Jan 28 2015 19:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.801578947368425","15.139999999999992","1","0","0","0.13684210526315788","0","1.0984210526315792","-5","12.167894736842104","0","Wed Jan 28 2015 19:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.802631578947372","15.1378947368421","1","0","0","0.14473684210526314","0","1.046842105263158","-5","12.152105263157898","0","Wed Jan 28 2015 19:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.80105263157895","15.138947368421046","1","0","0","0.1368421052631579","0","1.0689473684210526","-5","12.138421052631578","0","Wed Jan 28 2015 20:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.801578947368425","15.138947368421046","1","0","0","0.1368421052631579","0","1.061578947368421","-5","12.115263157894734","0","Wed Jan 28 2015 20:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.80578947368421","15.132631578947368","1","0","0","0.14736842105263154","0","1.1147368421052632","-4.631578947368421","12.10631578947368","0","Wed Jan 28 2015 20:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.81105263157895","15.119473684210528","1","0","0","0.14210526315789473","0","1.083157894736842","-4","12.092631578947369","0","Wed Jan 28 2015 21:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.812777777777779","15.120000000000001","1","0","0","0.14444444444444443","0","1.0831578947368423","-4","12.08526315789474","0","Wed Jan 28 2015 21:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.810500000000001","15.121500000000003","1","0","0","0.14","0","1.161578947368421","-4","12.071578947368423","0","Wed Jan 28 2015 21:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.811666666666667","15.120000000000001","1","0","0","0.1527777777777778","0","1.087777777777778","-4","12.06777777777778","0","Wed Jan 28 2015 22:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.810526315789476","15.121052631578948","1","0","0","0.14736842105263157","0","1.1773684210526314","-4","12.046315789473683","0","Wed Jan 28 2015 22:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.810526315789474","15.120000000000001","1","0","0","0.13947368421052628","0","1.0973684210526315","-4","12.041052631578946","0","Wed Jan 28 2015 22:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.81","15.120526315789474","1","0","0","0.13421052631578947","0","1.1752631578947366","-4","12.026315789473685","0","Wed Jan 28 2015 23:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.812105263157894","15.119473684210528","1","0","0","0.13684210526315785","0","1.0826315789473682","-4","12.018947368421056","0","Wed Jan 28 2015 23:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.802105263157898","15.137368421052626","1","0","0","0.12894736842105262","0","1.0805263157894736","-4.947368421052632","12.008947368421056","0","Wed Jan 28 2015 23:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.80166666666667","15.139999999999995","1","0","0","0.1388888888888889","0","1.1677777777777778","-5","11.994444444444447","0","Thu Jan 29 2015 00:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.801578947368425","15.142631578947368","1","0","0","0.14210526315789473","0","1.0757894736842106","-5.157894736842105","11.981052631578947","0","Thu Jan 29 2015 00:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800000000000004","15.158947368421051","1","0","0","0.14736842105263154","0","1.1368421052631579","-6","11.977894736842105","0","Thu Jan 29 2015 00:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800000000000004","15.16","1","0","0","0.13888888888888887","0","1.1510526315789473","-6","11.964736842105262","0","Thu Jan 29 2015 01:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800000000000004","15.158421052631581","1","0","0","0.13157894736842105","0","1.078888888888889","-6","11.96222222222222","0","Thu Jan 29 2015 01:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800000000000004","15.157894736842108","1","0","0","0.14210526315789473","0","1.07","-6","11.947894736842104","0","Thu Jan 29 2015 01:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800000000000004","15.166666666666664","1","0","0","0.14166666666666666","0","1.1383333333333334","-6.388888888888889","11.940000000000001","0","Thu Jan 29 2015 02:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800000000000004","15.175263157894737","1","0","0","0.13157894736842105","0","1.0794736842105266","-7","11.923157894736843","0","Thu Jan 29 2015 02:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800000000000004","15.176315789473685","1","0","0","0.1394736842105263","0","1.0789473684210524","-7","11.915263157894737","0","Thu Jan 29 2015 02:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800000000000004","15.178421052631585","1","0","0","0.13684210526315788","0","1.1815789473684208","-7","11.897894736842105","0","Thu Jan 29 2015 03:00:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800000000000004","15.17578947368421","1","0","0","0.1394736842105263","0","1.118421052631579","-7","11.88315789473684","0","Thu Jan 29 2015 03:20:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.800000000000004","15.175263157894737","1","0","0","0.1394736842105263","0","1.0778947368421052","-7","11.847894736842104","0","Thu Jan 29 2015 03:40:00 GMT-0500 (EST)"
tidbase4,"null","0","0","0","10.799999999999999","15.17818181818182","1","0","0","0.1318181818181818","0","1.1190909090909091","-7","11.365454545454545","0","Thu Jan 29 2015 04:00:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 29 2015 04:20:00 GMT-0500 (EST)"
tidbase4,"null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Thu Jan 29 2015 04:40:00 GMT-0500 (EST)"
